"","num_thefts","x_repr","y_repr","hour","day"
"1623",0,-122.441625,47.5316925,16,1
"1624",16,-122.397675,47.5316925,16,1
"1625",52,-122.353725,47.5316925,16,1
"1626",25,-122.309775,47.5316925,16,1
"1627",33,-122.265825,47.5316925,16,1
"1628",0,-122.221875,47.5316925,16,1
"1629",0,-122.177925,47.5316925,16,1
"1630",0,-122.133975,47.5316925,16,1
"1631",0,-122.529525,47.5613215,16,1
"1632",0,-122.485575,47.5613215,16,1
"1633",0,-122.441625,47.5613215,16,1
"1634",31,-122.397675,47.5613215,16,1
"1635",12,-122.353725,47.5613215,16,1
"1636",42,-122.309775,47.5613215,16,1
"1637",24,-122.265825,47.5613215,16,1
"1638",0,-122.221875,47.5613215,16,1
"1639",0,-122.177925,47.5613215,16,1
"1640",0,-122.133975,47.5613215,16,1
"1641",0,-122.529525,47.5909505,16,1
"1642",0,-122.485575,47.5909505,16,1
"1643",0,-122.441625,47.5909505,16,1
"1644",12,-122.397675,47.5909505,16,1
"1645",41,-122.353725,47.5909505,16,1
"1646",152,-122.309775,47.5909505,16,1
"1647",2,-122.265825,47.5909505,16,1
"1648",0,-122.221875,47.5909505,16,1
"1649",0,-122.177925,47.5909505,16,1
"1650",0,-122.133975,47.5909505,16,1
"1651",0,-122.529525,47.6205795,16,1
"1652",0,-122.485575,47.6205795,16,1
"1653",0,-122.441625,47.6205795,16,1
"1654",2,-122.397675,47.6205795,16,1
"1655",340,-122.353725,47.6205795,16,1
"1656",179,-122.309775,47.6205795,16,1
"1657",7,-122.265825,47.6205795,16,1
"1658",0,-122.221875,47.6205795,16,1
"1659",0,-122.177925,47.6205795,16,1
"1660",0,-122.133975,47.6205795,16,1
"1661",0,-122.529525,47.6502085,16,1
"1662",0,-122.485575,47.6502085,16,1
"1663",0,-122.441625,47.6502085,16,1
"1664",21,-122.397675,47.6502085,16,1
"1665",76,-122.353725,47.6502085,16,1
"1666",81,-122.309775,47.6502085,16,1
"1667",3,-122.265825,47.6502085,16,1
"1668",0,-122.221875,47.6502085,16,1
"1669",0,-122.177925,47.6502085,16,1
"1670",0,-122.133975,47.6502085,16,1
"1671",0,-122.529525,47.6798375,16,1
"1672",0,-122.485575,47.6798375,16,1
"1673",0,-122.441625,47.6798375,16,1
"1674",34,-122.397675,47.6798375,16,1
"1675",74,-122.353725,47.6798375,16,1
"1676",70,-122.309775,47.6798375,16,1
"1677",15,-122.265825,47.6798375,16,1
"1678",0,-122.221875,47.6798375,16,1
"1679",0,-122.177925,47.6798375,16,1
"1680",0,-122.133975,47.6798375,16,1
"1681",0,-122.529525,47.7094665,16,1
"1682",0,-122.485575,47.7094665,16,1
"1683",0,-122.441625,47.7094665,16,1
"1684",0,-122.397675,47.7094665,16,1
"1685",51,-122.353725,47.7094665,16,1
"1686",84,-122.309775,47.7094665,16,1
"1687",6,-122.265825,47.7094665,16,1
"1688",0,-122.221875,47.7094665,16,1
"1689",0,-122.177925,47.7094665,16,1
"1690",0,-122.133975,47.7094665,16,1
"1691",0,-122.529525,47.7390955,16,1
"1692",0,-122.485575,47.7390955,16,1
"1693",0,-122.441625,47.7390955,16,1
"1694",0,-122.397675,47.7390955,16,1
"1695",22,-122.353725,47.7390955,16,1
"1696",9,-122.309775,47.7390955,16,1
"1697",1,-122.265825,47.7390955,16,1
"1698",0,-122.221875,47.7390955,16,1
"1699",0,-122.177925,47.7390955,16,1
"1700",0,-122.133975,47.7390955,16,1
"1701",0,-122.529525,47.4724345,17,1
"1702",0,-122.485575,47.4724345,17,1
"1703",0,-122.441625,47.4724345,17,1
"1704",0,-122.397675,47.4724345,17,1
"1705",0,-122.353725,47.4724345,17,1
"1706",1,-122.309775,47.4724345,17,1
"1707",0,-122.265825,47.4724345,17,1
"1708",0,-122.221875,47.4724345,17,1
"1709",0,-122.177925,47.4724345,17,1
"1710",0,-122.133975,47.4724345,17,1
"1711",0,-122.529525,47.5020635,17,1
"1712",0,-122.485575,47.5020635,17,1
"1713",0,-122.441625,47.5020635,17,1
"1714",3,-122.397675,47.5020635,17,1
"1715",1,-122.353725,47.5020635,17,1
"1716",1,-122.309775,47.5020635,17,1
"1717",15,-122.265825,47.5020635,17,1
"1718",5,-122.221875,47.5020635,17,1
"1719",0,-122.177925,47.5020635,17,1
"1720",0,-122.133975,47.5020635,17,1
"1721",0,-122.529525,47.5316925,17,1
"1722",0,-122.485575,47.5316925,17,1
"1723",0,-122.441625,47.5316925,17,1
"1724",17,-122.397675,47.5316925,17,1
"1725",51,-122.353725,47.5316925,17,1
"1726",8,-122.309775,47.5316925,17,1
"1727",44,-122.265825,47.5316925,17,1
"1728",0,-122.221875,47.5316925,17,1
"1729",0,-122.177925,47.5316925,17,1
"1730",0,-122.133975,47.5316925,17,1
"1731",0,-122.529525,47.5613215,17,1
"1732",0,-122.485575,47.5613215,17,1
"1733",0,-122.441625,47.5613215,17,1
"1734",24,-122.397675,47.5613215,17,1
"1735",18,-122.353725,47.5613215,17,1
"1736",45,-122.309775,47.5613215,17,1
"1737",26,-122.265825,47.5613215,17,1
"1738",0,-122.221875,47.5613215,17,1
"1739",0,-122.177925,47.5613215,17,1
"1740",0,-122.133975,47.5613215,17,1
"1741",0,-122.529525,47.5909505,17,1
"1742",0,-122.485575,47.5909505,17,1
"1743",0,-122.441625,47.5909505,17,1
"1744",10,-122.397675,47.5909505,17,1
"1745",50,-122.353725,47.5909505,17,1
"1746",174,-122.309775,47.5909505,17,1
"1747",2,-122.265825,47.5909505,17,1
"1748",0,-122.221875,47.5909505,17,1
"1749",0,-122.177925,47.5909505,17,1
"1750",0,-122.133975,47.5909505,17,1
"1751",0,-122.529525,47.6205795,17,1
"1752",0,-122.485575,47.6205795,17,1
"1753",0,-122.441625,47.6205795,17,1
"1754",1,-122.397675,47.6205795,17,1
"1755",368,-122.353725,47.6205795,17,1
"1756",170,-122.309775,47.6205795,17,1
"1757",8,-122.265825,47.6205795,17,1
"1758",0,-122.221875,47.6205795,17,1
"1759",0,-122.177925,47.6205795,17,1
"1760",0,-122.133975,47.6205795,17,1
"1761",0,-122.529525,47.6502085,17,1
"1762",0,-122.485575,47.6502085,17,1
"1763",0,-122.441625,47.6502085,17,1
"1764",28,-122.397675,47.6502085,17,1
"1765",73,-122.353725,47.6502085,17,1
"1766",82,-122.309775,47.6502085,17,1
"1767",8,-122.265825,47.6502085,17,1
"1768",0,-122.221875,47.6502085,17,1
"1769",0,-122.177925,47.6502085,17,1
"1770",0,-122.133975,47.6502085,17,1
"1771",0,-122.529525,47.6798375,17,1
"1772",0,-122.485575,47.6798375,17,1
"1773",0,-122.441625,47.6798375,17,1
"1774",24,-122.397675,47.6798375,17,1
"1775",68,-122.353725,47.6798375,17,1
"1776",63,-122.309775,47.6798375,17,1
"1777",9,-122.265825,47.6798375,17,1
"1778",0,-122.221875,47.6798375,17,1
"1779",0,-122.177925,47.6798375,17,1
"1780",0,-122.133975,47.6798375,17,1
"1781",0,-122.529525,47.7094665,17,1
"1782",0,-122.485575,47.7094665,17,1
"1783",0,-122.441625,47.7094665,17,1
"1784",1,-122.397675,47.7094665,17,1
"1785",58,-122.353725,47.7094665,17,1
"1786",103,-122.309775,47.7094665,17,1
"1787",1,-122.265825,47.7094665,17,1
"1788",0,-122.221875,47.7094665,17,1
"1789",0,-122.177925,47.7094665,17,1
"1790",0,-122.133975,47.7094665,17,1
"1791",0,-122.529525,47.7390955,17,1
"1792",0,-122.485575,47.7390955,17,1
"1793",0,-122.441625,47.7390955,17,1
"1794",0,-122.397675,47.7390955,17,1
"1795",23,-122.353725,47.7390955,17,1
"1796",19,-122.309775,47.7390955,17,1
"1797",1,-122.265825,47.7390955,17,1
"1798",0,-122.221875,47.7390955,17,1
"1799",0,-122.177925,47.7390955,17,1
"1800",0,-122.133975,47.7390955,17,1
"1801",0,-122.529525,47.4724345,18,1
"1802",0,-122.485575,47.4724345,18,1
"1803",0,-122.441625,47.4724345,18,1
"1804",0,-122.397675,47.4724345,18,1
"1805",0,-122.353725,47.4724345,18,1
"1806",0,-122.309775,47.4724345,18,1
"1807",1,-122.265825,47.4724345,18,1
"1808",2,-122.221875,47.4724345,18,1
"1809",0,-122.177925,47.4724345,18,1
"1810",0,-122.133975,47.4724345,18,1
"1811",0,-122.529525,47.5020635,18,1
"1812",0,-122.485575,47.5020635,18,1
"1813",0,-122.441625,47.5020635,18,1
"1814",5,-122.397675,47.5020635,18,1
"1815",1,-122.353725,47.5020635,18,1
"1816",0,-122.309775,47.5020635,18,1
"1817",13,-122.265825,47.5020635,18,1
"1818",2,-122.221875,47.5020635,18,1
"1819",0,-122.177925,47.5020635,18,1
"1820",0,-122.133975,47.5020635,18,1
"1821",0,-122.529525,47.5316925,18,1
"1822",0,-122.485575,47.5316925,18,1
"1823",0,-122.441625,47.5316925,18,1
"1824",12,-122.397675,47.5316925,18,1
"1825",45,-122.353725,47.5316925,18,1
"1826",20,-122.309775,47.5316925,18,1
"1827",45,-122.265825,47.5316925,18,1
"1828",0,-122.221875,47.5316925,18,1
"1829",0,-122.177925,47.5316925,18,1
"1830",0,-122.133975,47.5316925,18,1
"1831",0,-122.529525,47.5613215,18,1
"1832",0,-122.485575,47.5613215,18,1
"1833",0,-122.441625,47.5613215,18,1
"1834",30,-122.397675,47.5613215,18,1
"1835",19,-122.353725,47.5613215,18,1
"1836",36,-122.309775,47.5613215,18,1
"1837",22,-122.265825,47.5613215,18,1
"1838",0,-122.221875,47.5613215,18,1
"1839",0,-122.177925,47.5613215,18,1
"1840",0,-122.133975,47.5613215,18,1
"1841",0,-122.529525,47.5909505,18,1
"1842",0,-122.485575,47.5909505,18,1
"1843",0,-122.441625,47.5909505,18,1
"1844",19,-122.397675,47.5909505,18,1
"1845",36,-122.353725,47.5909505,18,1
"1846",139,-122.309775,47.5909505,18,1
"1847",1,-122.265825,47.5909505,18,1
"1848",0,-122.221875,47.5909505,18,1
"1849",0,-122.177925,47.5909505,18,1
"1850",0,-122.133975,47.5909505,18,1
"1851",0,-122.529525,47.6205795,18,1
"1852",0,-122.485575,47.6205795,18,1
"1853",0,-122.441625,47.6205795,18,1
"1854",1,-122.397675,47.6205795,18,1
"1855",320,-122.353725,47.6205795,18,1
"1856",150,-122.309775,47.6205795,18,1
"1857",4,-122.265825,47.6205795,18,1
"1858",0,-122.221875,47.6205795,18,1
"1859",0,-122.177925,47.6205795,18,1
"1860",0,-122.133975,47.6205795,18,1
"1861",0,-122.529525,47.6502085,18,1
"1862",0,-122.485575,47.6502085,18,1
"1863",0,-122.441625,47.6502085,18,1
"1864",17,-122.397675,47.6502085,18,1
"1865",70,-122.353725,47.6502085,18,1
"1866",68,-122.309775,47.6502085,18,1
"1867",1,-122.265825,47.6502085,18,1
"1868",0,-122.221875,47.6502085,18,1
"1869",0,-122.177925,47.6502085,18,1
"1870",0,-122.133975,47.6502085,18,1
"1871",0,-122.529525,47.6798375,18,1
"1872",0,-122.485575,47.6798375,18,1
"1873",0,-122.441625,47.6798375,18,1
"1874",45,-122.397675,47.6798375,18,1
"1875",61,-122.353725,47.6798375,18,1
"1876",42,-122.309775,47.6798375,18,1
"1877",7,-122.265825,47.6798375,18,1
"1878",0,-122.221875,47.6798375,18,1
"1879",0,-122.177925,47.6798375,18,1
"1880",0,-122.133975,47.6798375,18,1
"1881",0,-122.529525,47.7094665,18,1
"1882",0,-122.485575,47.7094665,18,1
"1883",0,-122.441625,47.7094665,18,1
"1884",3,-122.397675,47.7094665,18,1
"1885",43,-122.353725,47.7094665,18,1
"1886",80,-122.309775,47.7094665,18,1
"1887",4,-122.265825,47.7094665,18,1
"1888",0,-122.221875,47.7094665,18,1
"1889",0,-122.177925,47.7094665,18,1
"1890",0,-122.133975,47.7094665,18,1
"1891",0,-122.529525,47.7390955,18,1
"1892",0,-122.485575,47.7390955,18,1
"1893",0,-122.441625,47.7390955,18,1
"1894",0,-122.397675,47.7390955,18,1
"1895",22,-122.353725,47.7390955,18,1
"1896",11,-122.309775,47.7390955,18,1
"1897",0,-122.265825,47.7390955,18,1
"1898",0,-122.221875,47.7390955,18,1
"1899",0,-122.177925,47.7390955,18,1
"1900",0,-122.133975,47.7390955,18,1
"1901",0,-122.529525,47.4724345,19,1
"1902",0,-122.485575,47.4724345,19,1
"1903",0,-122.441625,47.4724345,19,1
"1904",0,-122.397675,47.4724345,19,1
"1905",1,-122.353725,47.4724345,19,1
"1906",0,-122.309775,47.4724345,19,1
"1907",3,-122.265825,47.4724345,19,1
"1908",0,-122.221875,47.4724345,19,1
"1909",0,-122.177925,47.4724345,19,1
"1910",0,-122.133975,47.4724345,19,1
"1911",0,-122.529525,47.5020635,19,1
"1912",0,-122.485575,47.5020635,19,1
"1913",0,-122.441625,47.5020635,19,1
"1914",3,-122.397675,47.5020635,19,1
"1915",2,-122.353725,47.5020635,19,1
"1916",2,-122.309775,47.5020635,19,1
"1917",29,-122.265825,47.5020635,19,1
"1918",1,-122.221875,47.5020635,19,1
"1919",0,-122.177925,47.5020635,19,1
"1920",0,-122.133975,47.5020635,19,1
"1921",0,-122.529525,47.5316925,19,1
"1922",0,-122.485575,47.5316925,19,1
"1923",0,-122.441625,47.5316925,19,1
"1924",27,-122.397675,47.5316925,19,1
"1925",96,-122.353725,47.5316925,19,1
"1926",23,-122.309775,47.5316925,19,1
"1927",68,-122.265825,47.5316925,19,1
"1928",0,-122.221875,47.5316925,19,1
"1929",0,-122.177925,47.5316925,19,1
"1930",0,-122.133975,47.5316925,19,1
"1931",0,-122.529525,47.5613215,19,1
"1932",0,-122.485575,47.5613215,19,1
"1933",0,-122.441625,47.5613215,19,1
"1934",34,-122.397675,47.5613215,19,1
"1935",21,-122.353725,47.5613215,19,1
"1936",51,-122.309775,47.5613215,19,1
"1937",25,-122.265825,47.5613215,19,1
"1938",0,-122.221875,47.5613215,19,1
"1939",0,-122.177925,47.5613215,19,1
"1940",0,-122.133975,47.5613215,19,1
"1941",0,-122.529525,47.5909505,19,1
"1942",0,-122.485575,47.5909505,19,1
"1943",0,-122.441625,47.5909505,19,1
"1944",19,-122.397675,47.5909505,19,1
"1945",50,-122.353725,47.5909505,19,1
"1946",195,-122.309775,47.5909505,19,1
"1947",4,-122.265825,47.5909505,19,1
"1948",0,-122.221875,47.5909505,19,1
"1949",0,-122.177925,47.5909505,19,1
"1950",0,-122.133975,47.5909505,19,1
"1951",0,-122.529525,47.6205795,19,1
"1952",0,-122.485575,47.6205795,19,1
"1953",0,-122.441625,47.6205795,19,1
"1954",2,-122.397675,47.6205795,19,1
"1955",352,-122.353725,47.6205795,19,1
"1956",248,-122.309775,47.6205795,19,1
"1957",5,-122.265825,47.6205795,19,1
"1958",0,-122.221875,47.6205795,19,1
"1959",0,-122.177925,47.6205795,19,1
"1960",0,-122.133975,47.6205795,19,1
"1961",0,-122.529525,47.6502085,19,1
"1962",0,-122.485575,47.6502085,19,1
"1963",0,-122.441625,47.6502085,19,1
"1964",26,-122.397675,47.6502085,19,1
"1965",82,-122.353725,47.6502085,19,1
"1966",127,-122.309775,47.6502085,19,1
"1967",8,-122.265825,47.6502085,19,1
"1968",0,-122.221875,47.6502085,19,1
"1969",0,-122.177925,47.6502085,19,1
"1970",0,-122.133975,47.6502085,19,1
"1971",0,-122.529525,47.6798375,19,1
"1972",0,-122.485575,47.6798375,19,1
"1973",0,-122.441625,47.6798375,19,1
"1974",56,-122.397675,47.6798375,19,1
"1975",96,-122.353725,47.6798375,19,1
"1976",80,-122.309775,47.6798375,19,1
"1977",14,-122.265825,47.6798375,19,1
"1978",0,-122.221875,47.6798375,19,1
"1979",0,-122.177925,47.6798375,19,1
"1980",0,-122.133975,47.6798375,19,1
"1981",0,-122.529525,47.7094665,19,1
"1982",0,-122.485575,47.7094665,19,1
"1983",0,-122.441625,47.7094665,19,1
"1984",1,-122.397675,47.7094665,19,1
"1985",76,-122.353725,47.7094665,19,1
"1986",105,-122.309775,47.7094665,19,1
"1987",6,-122.265825,47.7094665,19,1
"1988",0,-122.221875,47.7094665,19,1
"1989",0,-122.177925,47.7094665,19,1
"1990",0,-122.133975,47.7094665,19,1
"1991",0,-122.529525,47.7390955,19,1
"1992",0,-122.485575,47.7390955,19,1
"1993",0,-122.441625,47.7390955,19,1
"1994",0,-122.397675,47.7390955,19,1
"1995",21,-122.353725,47.7390955,19,1
"1996",24,-122.309775,47.7390955,19,1
"1997",0,-122.265825,47.7390955,19,1
"1998",0,-122.221875,47.7390955,19,1
"1999",0,-122.177925,47.7390955,19,1
"2000",0,-122.133975,47.7390955,19,1
"2001",0,-122.529525,47.4724345,20,1
"2002",0,-122.485575,47.4724345,20,1
"2003",0,-122.441625,47.4724345,20,1
"2004",0,-122.397675,47.4724345,20,1
"2005",0,-122.353725,47.4724345,20,1
"2006",3,-122.309775,47.4724345,20,1
"2007",0,-122.265825,47.4724345,20,1
"2008",0,-122.221875,47.4724345,20,1
"2009",0,-122.177925,47.4724345,20,1
"2010",0,-122.133975,47.4724345,20,1
"2011",0,-122.529525,47.5020635,20,1
"2012",0,-122.485575,47.5020635,20,1
"2013",0,-122.441625,47.5020635,20,1
"2014",1,-122.397675,47.5020635,20,1
"2015",0,-122.353725,47.5020635,20,1
"2016",0,-122.309775,47.5020635,20,1
"2017",7,-122.265825,47.5020635,20,1
"2018",0,-122.221875,47.5020635,20,1
"2019",0,-122.177925,47.5020635,20,1
"2020",0,-122.133975,47.5020635,20,1
"2021",0,-122.529525,47.5316925,20,1
"2022",0,-122.485575,47.5316925,20,1
"2023",0,-122.441625,47.5316925,20,1
"2024",10,-122.397675,47.5316925,20,1
"2025",33,-122.353725,47.5316925,20,1
"2026",15,-122.309775,47.5316925,20,1
"2027",31,-122.265825,47.5316925,20,1
"2028",0,-122.221875,47.5316925,20,1
"2029",0,-122.177925,47.5316925,20,1
"2030",0,-122.133975,47.5316925,20,1
"2031",0,-122.529525,47.5613215,20,1
"2032",0,-122.485575,47.5613215,20,1
"2033",0,-122.441625,47.5613215,20,1
"2034",20,-122.397675,47.5613215,20,1
"2035",12,-122.353725,47.5613215,20,1
"2036",26,-122.309775,47.5613215,20,1
"2037",19,-122.265825,47.5613215,20,1
"2038",0,-122.221875,47.5613215,20,1
"2039",0,-122.177925,47.5613215,20,1
"2040",0,-122.133975,47.5613215,20,1
"2041",0,-122.529525,47.5909505,20,1
"2042",0,-122.485575,47.5909505,20,1
"2043",0,-122.441625,47.5909505,20,1
"2044",12,-122.397675,47.5909505,20,1
"2045",41,-122.353725,47.5909505,20,1
"2046",133,-122.309775,47.5909505,20,1
"2047",2,-122.265825,47.5909505,20,1
"2048",0,-122.221875,47.5909505,20,1
"2049",0,-122.177925,47.5909505,20,1
"2050",0,-122.133975,47.5909505,20,1
"2051",0,-122.529525,47.6205795,20,1
"2052",0,-122.485575,47.6205795,20,1
"2053",0,-122.441625,47.6205795,20,1
"2054",1,-122.397675,47.6205795,20,1
"2055",228,-122.353725,47.6205795,20,1
"2056",123,-122.309775,47.6205795,20,1
"2057",2,-122.265825,47.6205795,20,1
"2058",0,-122.221875,47.6205795,20,1
"2059",0,-122.177925,47.6205795,20,1
"2060",0,-122.133975,47.6205795,20,1
"2061",0,-122.529525,47.6502085,20,1
"2062",0,-122.485575,47.6502085,20,1
"2063",0,-122.441625,47.6502085,20,1
"2064",16,-122.397675,47.6502085,20,1
"2065",39,-122.353725,47.6502085,20,1
"2066",42,-122.309775,47.6502085,20,1
"2067",2,-122.265825,47.6502085,20,1
"2068",0,-122.221875,47.6502085,20,1
"2069",0,-122.177925,47.6502085,20,1
"2070",0,-122.133975,47.6502085,20,1
"2071",0,-122.529525,47.6798375,20,1
"2072",0,-122.485575,47.6798375,20,1
"2073",0,-122.441625,47.6798375,20,1
"2074",26,-122.397675,47.6798375,20,1
"2075",47,-122.353725,47.6798375,20,1
"2076",42,-122.309775,47.6798375,20,1
"2077",5,-122.265825,47.6798375,20,1
"2078",0,-122.221875,47.6798375,20,1
"2079",0,-122.177925,47.6798375,20,1
"2080",0,-122.133975,47.6798375,20,1
"2081",0,-122.529525,47.7094665,20,1
"2082",0,-122.485575,47.7094665,20,1
"2083",0,-122.441625,47.7094665,20,1
"2084",1,-122.397675,47.7094665,20,1
"2085",34,-122.353725,47.7094665,20,1
"2086",58,-122.309775,47.7094665,20,1
"2087",3,-122.265825,47.7094665,20,1
"2088",0,-122.221875,47.7094665,20,1
"2089",0,-122.177925,47.7094665,20,1
"2090",0,-122.133975,47.7094665,20,1
"2091",0,-122.529525,47.7390955,20,1
"2092",0,-122.485575,47.7390955,20,1
"2093",0,-122.441625,47.7390955,20,1
"2094",0,-122.397675,47.7390955,20,1
"2095",16,-122.353725,47.7390955,20,1
"2096",6,-122.309775,47.7390955,20,1
"2097",0,-122.265825,47.7390955,20,1
"2098",0,-122.221875,47.7390955,20,1
"2099",0,-122.177925,47.7390955,20,1
"2100",0,-122.133975,47.7390955,20,1
"2101",0,-122.529525,47.4724345,21,1
"2102",0,-122.485575,47.4724345,21,1
"2103",0,-122.441625,47.4724345,21,1
"2104",0,-122.397675,47.4724345,21,1
"2105",0,-122.353725,47.4724345,21,1
"2106",1,-122.309775,47.4724345,21,1
"2107",1,-122.265825,47.4724345,21,1
"2108",1,-122.221875,47.4724345,21,1
"2109",0,-122.177925,47.4724345,21,1
"2110",0,-122.133975,47.4724345,21,1
"2111",0,-122.529525,47.5020635,21,1
"2112",0,-122.485575,47.5020635,21,1
"2113",0,-122.441625,47.5020635,21,1
"2114",5,-122.397675,47.5020635,21,1
"2115",0,-122.353725,47.5020635,21,1
"2116",0,-122.309775,47.5020635,21,1
"2117",14,-122.265825,47.5020635,21,1
"2118",4,-122.221875,47.5020635,21,1
"2119",0,-122.177925,47.5020635,21,1
"2120",0,-122.133975,47.5020635,21,1
"2121",0,-122.529525,47.5316925,21,1
"2122",0,-122.485575,47.5316925,21,1
"2123",0,-122.441625,47.5316925,21,1
"2124",9,-122.397675,47.5316925,21,1
"2125",44,-122.353725,47.5316925,21,1
"2126",23,-122.309775,47.5316925,21,1
"2127",36,-122.265825,47.5316925,21,1
"2128",0,-122.221875,47.5316925,21,1
"2129",0,-122.177925,47.5316925,21,1
"2130",0,-122.133975,47.5316925,21,1
"2131",0,-122.529525,47.5613215,21,1
"2132",0,-122.485575,47.5613215,21,1
"2133",0,-122.441625,47.5613215,21,1
"2134",10,-122.397675,47.5613215,21,1
"2135",10,-122.353725,47.5613215,21,1
"2136",30,-122.309775,47.5613215,21,1
"2137",20,-122.265825,47.5613215,21,1
"2138",0,-122.221875,47.5613215,21,1
"2139",0,-122.177925,47.5613215,21,1
"2140",0,-122.133975,47.5613215,21,1
"2141",0,-122.529525,47.5909505,21,1
"2142",0,-122.485575,47.5909505,21,1
"2143",0,-122.441625,47.5909505,21,1
"2144",6,-122.397675,47.5909505,21,1
"2145",38,-122.353725,47.5909505,21,1
"2146",113,-122.309775,47.5909505,21,1
"2147",2,-122.265825,47.5909505,21,1
"2148",0,-122.221875,47.5909505,21,1
"2149",0,-122.177925,47.5909505,21,1
"2150",0,-122.133975,47.5909505,21,1
"2151",0,-122.529525,47.6205795,21,1
"2152",0,-122.485575,47.6205795,21,1
"2153",0,-122.441625,47.6205795,21,1
"2154",0,-122.397675,47.6205795,21,1
"2155",235,-122.353725,47.6205795,21,1
"2156",129,-122.309775,47.6205795,21,1
"2157",4,-122.265825,47.6205795,21,1
"2158",0,-122.221875,47.6205795,21,1
"2159",0,-122.177925,47.6205795,21,1
"2160",0,-122.133975,47.6205795,21,1
"2161",0,-122.529525,47.6502085,21,1
"2162",0,-122.485575,47.6502085,21,1
"2163",0,-122.441625,47.6502085,21,1
"2164",14,-122.397675,47.6502085,21,1
"2165",45,-122.353725,47.6502085,21,1
"2166",59,-122.309775,47.6502085,21,1
"2167",2,-122.265825,47.6502085,21,1
"2168",0,-122.221875,47.6502085,21,1
"2169",0,-122.177925,47.6502085,21,1
"2170",0,-122.133975,47.6502085,21,1
"2171",0,-122.529525,47.6798375,21,1
"2172",0,-122.485575,47.6798375,21,1
"2173",0,-122.441625,47.6798375,21,1
"2174",37,-122.397675,47.6798375,21,1
"2175",55,-122.353725,47.6798375,21,1
"2176",47,-122.309775,47.6798375,21,1
"2177",3,-122.265825,47.6798375,21,1
"2178",0,-122.221875,47.6798375,21,1
"2179",0,-122.177925,47.6798375,21,1
"2180",0,-122.133975,47.6798375,21,1
"2181",0,-122.529525,47.7094665,21,1
"2182",0,-122.485575,47.7094665,21,1
"2183",0,-122.441625,47.7094665,21,1
"2184",1,-122.397675,47.7094665,21,1
"2185",33,-122.353725,47.7094665,21,1
"2186",58,-122.309775,47.7094665,21,1
"2187",3,-122.265825,47.7094665,21,1
"2188",0,-122.221875,47.7094665,21,1
"2189",0,-122.177925,47.7094665,21,1
"2190",0,-122.133975,47.7094665,21,1
"2191",0,-122.529525,47.7390955,21,1
"2192",0,-122.485575,47.7390955,21,1
"2193",0,-122.441625,47.7390955,21,1
"2194",0,-122.397675,47.7390955,21,1
"2195",22,-122.353725,47.7390955,21,1
"2196",10,-122.309775,47.7390955,21,1
"2197",0,-122.265825,47.7390955,21,1
"2198",0,-122.221875,47.7390955,21,1
"2199",0,-122.177925,47.7390955,21,1
"2200",0,-122.133975,47.7390955,21,1
"2201",0,-122.529525,47.4724345,22,1
"2202",0,-122.485575,47.4724345,22,1
"2203",0,-122.441625,47.4724345,22,1
"2204",0,-122.397675,47.4724345,22,1
"2205",0,-122.353725,47.4724345,22,1
"2206",2,-122.309775,47.4724345,22,1
"2207",0,-122.265825,47.4724345,22,1
"2208",1,-122.221875,47.4724345,22,1
"2209",0,-122.177925,47.4724345,22,1
"2210",0,-122.133975,47.4724345,22,1
"2211",0,-122.529525,47.5020635,22,1
"2212",0,-122.485575,47.5020635,22,1
"2213",0,-122.441625,47.5020635,22,1
"2214",2,-122.397675,47.5020635,22,1
"2215",1,-122.353725,47.5020635,22,1
"2216",0,-122.309775,47.5020635,22,1
"2217",6,-122.265825,47.5020635,22,1
"2218",5,-122.221875,47.5020635,22,1
"2219",0,-122.177925,47.5020635,22,1
"2220",0,-122.133975,47.5020635,22,1
"2221",0,-122.529525,47.5316925,22,1
"2222",0,-122.485575,47.5316925,22,1
"2223",0,-122.441625,47.5316925,22,1
"2224",14,-122.397675,47.5316925,22,1
"2225",39,-122.353725,47.5316925,22,1
"2226",27,-122.309775,47.5316925,22,1
"2227",26,-122.265825,47.5316925,22,1
"2228",0,-122.221875,47.5316925,22,1
"2229",0,-122.177925,47.5316925,22,1
"2230",0,-122.133975,47.5316925,22,1
"2231",0,-122.529525,47.5613215,22,1
"2232",0,-122.485575,47.5613215,22,1
"2233",0,-122.441625,47.5613215,22,1
"2234",22,-122.397675,47.5613215,22,1
"2235",12,-122.353725,47.5613215,22,1
"2236",21,-122.309775,47.5613215,22,1
"2237",20,-122.265825,47.5613215,22,1
"2238",0,-122.221875,47.5613215,22,1
"2239",0,-122.177925,47.5613215,22,1
"2240",0,-122.133975,47.5613215,22,1
"2241",0,-122.529525,47.5909505,22,1
"2242",0,-122.485575,47.5909505,22,1
"2243",0,-122.441625,47.5909505,22,1
"2244",15,-122.397675,47.5909505,22,1
"2245",41,-122.353725,47.5909505,22,1
"2246",79,-122.309775,47.5909505,22,1
"2247",6,-122.265825,47.5909505,22,1
"2248",0,-122.221875,47.5909505,22,1
"2249",0,-122.177925,47.5909505,22,1
"2250",0,-122.133975,47.5909505,22,1
"2251",0,-122.529525,47.6205795,22,1
"2252",0,-122.485575,47.6205795,22,1
"2253",0,-122.441625,47.6205795,22,1
"2254",1,-122.397675,47.6205795,22,1
"2255",183,-122.353725,47.6205795,22,1
"2256",106,-122.309775,47.6205795,22,1
"2257",5,-122.265825,47.6205795,22,1
